Fuel Cell Ordered....,fuel-cell-ordered,"<p>Well I ordered the fuel cell for the 240Z today, as well as 20ft of fuel line and AN fittings, as well as a wiring kit for a fuel pump. Tomorrow I'll probably be ordering a fuel pump.</p>  <p>I also entered the <a href=""http://www.soloatlanta.com/DoubleX/"">DoubleX in Atlanta</a> at the end of June. So now I have a deadline. Though my deadline is actually a few weeks earlier. I'm going to do my best, and recruit my friends, to hopefully help me get this thing running very soon. I'd love to have it together by the Impala event here in St. Louis on the 17th of June so I can try to get some time running the car.</p>  <p>Anyone up for some assistance? Here's what I need help with.</p>  <p>Installing the fuel cell/lines/pump.</p>  <p>I need to come up with some sort of exhaust for the car, as Atlanta has noise requirements that need to be met.</p>  <p>Wiring up the MegaSquirt (this will be the biggest step and my biggest fear, as I have no electronics experience)</p>  <p>Who's down for some help? Anyone? PLEASE? <img alt="""" src=""/Providers/HtmlEditorProviders/Fck/FCKeditor/editor/images/smiley/msn/teeth_smile.gif"" /></p>  <p>&nbsp;</p>  <p>&nbsp;</p>",2007-06-05 07:34:16.000,html,,,/Blog/itemId/318/Fuel-Cell-Ordered
Heat gun on a hot night,heat-gun-on-a-hot-night,"<p>Tonight after work <a href=""http://www.myspace.com/ejmack "">Eric</a> and I headed to Creve Couer park to do some skating. Kendra met us there to bring Eric socks and skated with us as well. As a group we went around the park once, they called it a night&nbsp;after that lap but I decided I'd go around one more lap before heading home. I had a big lunch so I figured I could definitely use the exercise.</p>  <p>After that I came home and recovered for a few minutes. I had said I'd do some work on the 240z though so I felt i must get something done. I went out into the garage and grabbed 4 things. A pair of latex gloves, a shop light, a paint scraper and my heat gun. I went to work on the interior of the car and got most of the remaining tar board out of the floorboard of the driver and passenger sides. That should allow me to do a little prep work later this week and then get to painting the interior to clean it up.</p>  <p>I'll take some pics and video as I start doing more work inside the car. That's all for tonight</p>",2007-05-30 06:14:08.000,html,,,/Blog/itemId/319/Heat-gun-on-a-hot-night
May 29th P240z update,may-29th-p240z-update,"<p>So what's going on with the 240Z? Not much. I haven't done any work since last week, though I plan to get some done tonight.</p>  <p>I did manage to start putting together a <a href=""http://www.project240z.com/Parts/tabid/59/Default.aspx"">parts list of items I need to purchase</a>, it really starts to add up!</p>",2007-05-30 02:07:20.000,html,,,/Blog/itemId/320/May-29th-P240z-update
Cutting up the JPipe,cutting-up-the-jpipe,"<p>I got some work done on the car, I think I figured out one of the biggest holdups I've had.</p>  <p>The JPipe on my motor (the pipe from the Turbo to the Throttlebody) was mangled pretty bad, so much it wouldn't get a good seal on the throttlebody. Last night I cut about 4 inches out of it and bashed it with a rubber mallet for a while. I think I managed to get it where it will get a seat on the throttle body and still connect to the turbo. At least, hopefully a good enough seal the motor will run, after it runs the pipe will be tossed as it'll get replaced with an intercooler.</p>  <p>After playing with the pipe for a while I finally got around to removing the wastegate cover, tonight I'll test fit the downpipe onto the turbo. Here are some photos from last night.</p>  <p><a style=""text-decoration: none"" target=""_blank"" href=""http://www.flickr.com/photos/chammond/511680556/in/pool-341731@N21""><img height=""75"" alt=""Turbo to Throttle Body"" border=""0"" src=""http://farm1.static.flickr.com/221/511680556_c649864acc_m.jpg"" /> </a><a style=""text-decoration: none"" target=""_blank"" href=""http://www.flickr.com/photos/chammond/511708451/in/pool-341731@N21""><img height=""75"" alt=""Throttle Body"" border=""0"" src=""http://farm1.static.flickr.com/229/511708451_78d3f96434_m.jpg"" /> </a><a style=""text-decoration: none"" target=""_blank"" href=""http://www.flickr.com/photos/chammond/511682036/in/pool-341731@N21""><img height=""75"" alt=""take my photo I dare u"" border=""0"" src=""http://farm1.static.flickr.com/222/511682036_db0f403f6c_m.jpg"" /> </a><a style=""text-decoration: none"" target=""_blank"" href=""http://www.flickr.com/photos/chammond/511709595/in/pool-341731@N21""><img height=""75"" alt=""My crooked back"" border=""0"" src=""http://farm1.static.flickr.com/229/511709595_b07e5ace6a_m.jpg"" /> </a><a style=""text-decoration: none"" target=""_blank"" href=""http://www.flickr.com/photos/chammond/511683454/in/pool-341731@N21""><img height=""75"" alt=""Waste Gate Housing"" border=""0"" src=""http://farm1.static.flickr.com/197/511683454_f833b66842_m.jpg"" /> </a><a style=""text-decoration: none"" target=""_blank"" href=""http://www.flickr.com/photos/chammond/511684156/in/pool-341731@N21""><img height=""75"" alt=""Waste Gate Housing"" border=""0"" src=""http://farm1.static.flickr.com/217/511684156_4fd127c770_m.jpg"" /> </a><a style=""text-decoration: none"" target=""_blank"" href=""http://www.flickr.com/photos/chammond/511711777/in/pool-341731@N21""><img height=""75"" alt=""Waste Gate Housing"" border=""0"" src=""http://farm1.static.flickr.com/225/511711777_41c134103c_m.jpg"" /> </a><a style=""text-decoration: none"" target=""_blank"" href=""http://www.flickr.com/photos/chammond/511712479/in/pool-341731@N21""><img height=""75"" alt=""Turbo"" border=""0"" src=""http://farm1.static.flickr.com/229/511712479_b7e7c4c596_m.jpg"" /> </a><a style=""text-decoration: none"" target=""_blank"" href=""http://www.flickr.com/photos/chammond/511686158/in/pool-341731@N21""><img height=""75"" alt=""Turbo"" border=""0"" src=""http://farm1.static.flickr.com/220/511686158_4201a02c4f_m.jpg"" /></a></p>",2007-05-24 17:20:07.000,html,,,/Blog/itemId/321/Cutting-up-the-JPipe
Harley Weekend,harley-weekend,"<p>Well, tomorrow night I'm hitting the road. Actually a buddy of mine Kevin and I are renting Harleys for Friday night/Saturday. We'll be heading out tomorrow afternoon towards Chester on IL-3, coming back up the MO after a seafood buffet stop down there.</p>  <p>Saturday morning we're going to meet up again and cruise up the riverroad to who knows where. If you've got a bike and want to join us, let me know.</p>  <p><a href=""http://www.flickr.com/photos/chammond/502524301/"">http://www.flickr.com/photos/chammond/502524301/</a></p>  <p><img class=""reflect"" height=""375"" alt="""" src=""http://farm1.static.flickr.com/227/502524301_8b8ae8932b.jpg?v=0"" width=""500"" onload=""show_notes_initially();"" /></p>",2007-05-17 21:59:57.000,html,,,/Blog/itemId/322/Harley-Weekend
Does the 240Z need a cage?,does-the-240z-need-a-cage?,"<p>Since I've decided to change classes, and not bother with most of the interior items, should I go ahead and put a cage in the car? I'll be going to XP, which I don't believe requires a cage, but I'd also like to do some time trials/hpde in the car.</p>  <p>Any of the St. Louis cage builders want to work out a deal on a cage in exchange for advertising/promotion on Solo2.org/SCCAForums.com/Project240z.com/ChrisHammond.com/Etc????</p>",2007-05-16 22:54:01.000,html,,,/Blog/itemId/323/Does-the-240Z-need-a-cage?
A Project Epiphany,a-project-epiphany,"<p>Last night I spent a few hours sitting in the car. I had decided over the weekend I needed to take out all of the interior, or at least most of it, and clean up the inside of the car. I can always get the outside painted later, but the inside, if I'm going to be in it, needs to be cleaned up, and painted. It's orange, or red, I can't tell which, and though most of the interior items cover the orange there are gaps that show through.</p>  <p>So I took out all the diamond plate looking black vinyl, and then started removing the tar board and furry coating over the transmission tunnel. I've removed all that I think I can remove right now, and eventually will also pull the dash out and replace the dash with a fiberglass dash I acquired when I purchased the car.</p>  <p>While sitting in the car I had a lot of time to think, and based on the state of the car (old, rusty, partially assembled) I have decided that I won't be building the car up to SM2 rules anymore. I'll be aiming for the new XP class in SCCA Solo. By going to XP, I no longer have to worry about a few major things that I was concerned with.</p>  <p>I don't have to deal with the interior anymore, I can do whatever I want (I think), so I can do something custom inside, without having to worry about SM2 rules about interiors. Moving to XP also frees up my options with mounting my seat. With SM2 mounting my seat like I plan to mount it may not have been legal, it'd have been a grey area, but within the rules of XP I believe I'll have all sorts of options for mounting the seat and remaining in the rules.</p>  <p>So, XP here I come. I still plan to compete in SM2 for St. Louis region autocrosses this year, at least 4 more in SM2, then I'll try to run the 240Z in XP, unless of course I just talk myself into running XP for enough events to qualify for a year end class championship.</p>  <p>Photos of the interior after last night's work.</p>  <div class=""PoolList"" id=""pool_499038551""><a href=""http://www.flickr.com/photos/chammond/499038551/in/pool-240z/""><img height=""67"" alt="""" src=""http://farm1.static.flickr.com/222/499038551_0664df6a27_t.jpg"" width=""100"" /></a>&nbsp;<a href=""http://www.flickr.com/photos/chammond/498991348/in/pool-240z/""><img height=""67"" alt="""" src=""http://farm1.static.flickr.com/203/498991348_302b50eb61_t.jpg"" width=""100"" /></a>&nbsp;<a href=""http://www.flickr.com/photos/chammond/498989758/in/pool-240z/""><img height=""67"" alt="""" src=""http://farm1.static.flickr.com/224/498989758_874270380e_t.jpg"" width=""100"" /></a>&nbsp;<a href=""http://www.flickr.com/photos/chammond/499037003/in/pool-240z/""><img height=""67"" alt="""" src=""http://farm1.static.flickr.com/226/499037003_b99ae80d1b_t.jpg"" width=""100"" /></a>&nbsp;<a href=""http://www.flickr.com/photos/chammond/499035671/in/pool-240z/""><img height=""100"" alt="""" src=""http://farm1.static.flickr.com/219/499035671_8a91b9158a_t.jpg"" width=""67"" /></a>&nbsp;<a href=""http://www.flickr.com/photos/chammond/498988300/in/pool-240z/""><img height=""100"" alt="""" src=""http://farm1.static.flickr.com/217/498988300_ad19a541c5_t.jpg"" width=""67"" /></a></div>",2007-05-15 16:23:46.000,html,,,/Blog/itemId/324/A-Project-Epiphany
240Z Downpipe arrived!,240z-downpipe-arrived,"<p>Well today a key component of my project arrived, the downpipe for the Turbo showed up. At first I flipped out thinking it was the wrong downpipe.</p>  <p><a href=""http://www.flickr.com/photos/chammond/490585558/"" target=""_blank""><img alt="""" src=""http://farm1.static.flickr.com/218/490585558_eb5112c77e_m.jpg"" border=""0"" /></a> ! = <a href=""http://www.flickr.com/photos/chammond/490601273/"" target=""_blank""><img alt="""" src=""http://farm1.static.flickr.com/217/490601273_c54b8a7005_m.jpg"" border=""0"" /></a></p>  <p>Then someone on Hybrid Z kindly pointed out that I need to remove the stock wastegate housing in order&nbsp; to install this downpipe, which I believe is off a Z31 motor, instead of an L28ET motor like I have.</p>  <p>I'll be testing this out tomorrow, then I hope to try to get it over to Hackman to get it powder coated!</p>",2007-05-09 09:41:34.000,html,,,/Blog/itemId/325/240Z-Downpipe-arrived
"First weekend in May, 240Z work!",first-weekend-in-may-240z-work,"<p>Dad and I got a bit done on the car this weekend. I've created two videos, one from Saturday, one from Sunday.</p>  <p>Saturday: We ended up running around looking for more plugs for the intake manifold, ended up not having any luck at all with that. We also took some time and found more metal to use on the floorpan. After returning we fabricated a throttle linkage and then i decided it was time to actually see some resemblance of a car, so I partially assembled the front end with the new (new to me)&nbsp;air dam I picked up that afternoon.</p>  <p><a href=""http://www.project240z.com/DesktopModules/EngagePublish/itemlink.aspx?itemId=21"">http://www.project240z.com/DesktopModules/EngagePublish/itemlink.aspx?itemId=21</a></p>  <p>Photos: <a style=""text-decoration: none"" target=""_blank"" href=""http://www.flickr.com/photos/chammond/486059431/in/pool-341731@N21""><img height=""75"" alt=""240Z Coming Together!"" border=""0"" src=""http://farm1.static.flickr.com/229/486059431_ae3b590d3a_m.jpg"" /></a><a style=""text-decoration: none"" target=""_blank"" href=""http://www.flickr.com/photos/chammond/486058899/in/pool-341731@N21""><img height=""75"" alt=""240Z Front End"" border=""0"" src=""http://farm1.static.flickr.com/219/486058899_38c463767d_m.jpg"" /> </a></p>  <p>Sunday:&nbsp;Welding day. I spent most of the day welding, grinding, cussing, welding, grinding. And now I have a passenger floor pan without any holes in it! Alright, there are a few holes that are supposed to be there, and then there are a few holes that can be filled, but they are tiny compared to what I started with.</p>  <p><a href=""http://www.project240z.com/DesktopModules/EngagePublish/itemlink.aspx?itemId=22"">http://www.project240z.com/DesktopModules/EngagePublish/itemlink.aspx?itemId=22</a></p>  <p>Photos:&nbsp;<br />  <a style=""text-decoration: none"" target=""_blank"" href=""http://www.flickr.com/photos/chammond/487409589/in/pool-341731@N21""><img height=""75"" alt=""image"" border=""0"" src=""http://farm1.static.flickr.com/201/487409589_10bfa56f62_m.jpg"" /> </a><a style=""text-decoration: none"" target=""_blank"" href=""http://www.flickr.com/photos/chammond/487408969/in/pool-341731@N21""><img height=""75"" alt=""image"" border=""0"" src=""http://farm1.static.flickr.com/227/487408969_25592228dc_m.jpg"" /> </a><a style=""text-decoration: none"" target=""_blank"" href=""http://www.flickr.com/photos/chammond/487408169/in/pool-341731@N21""><img height=""75"" alt=""image"" border=""0"" src=""http://farm1.static.flickr.com/218/487408169_d3d6b6e962_m.jpg"" /> </a><a style=""text-decoration: none"" target=""_blank"" href=""http://www.flickr.com/photos/chammond/487407173/in/pool-341731@N21""><img height=""75"" alt=""image"" border=""0"" src=""http://farm1.static.flickr.com/201/487407173_1945d8e56a_m.jpg"" /> </a><a style=""text-decoration: none"" target=""_blank"" href=""http://www.flickr.com/photos/chammond/487405875/in/pool-341731@N21""><img height=""75"" alt=""image"" border=""0"" src=""http://farm1.static.flickr.com/193/487405875_105d0461a5_m.jpg"" /> </a><a style=""text-decoration: none"" target=""_blank"" href=""http://www.flickr.com/photos/chammond/487403873/in/pool-341731@N21""><img height=""75"" alt=""image"" border=""0"" src=""http://farm1.static.flickr.com/226/487403873_e887af4a52_m.jpg"" /> </a><a style=""text-decoration: none"" target=""_blank"" href=""http://www.flickr.com/photos/chammond/487374606/in/pool-341731@N21""><img height=""75"" alt=""image"" border=""0"" src=""http://farm1.static.flickr.com/209/487374606_db9a6b36d3_m.jpg"" /> </a><a style=""text-decoration: none"" target=""_blank"" href=""http://www.flickr.com/photos/chammond/487372484/in/pool-341731@N21""><img height=""75"" alt=""image"" border=""0"" src=""http://farm1.static.flickr.com/190/487372484_fecd8e6b66_m.jpg"" /></a></p>",2007-05-07 00:44:12.000,html,,,/Blog/itemId/326/First-weekend-in-May-240Z-work
240Z Corbeau Seats came in,240z-corbeau-seats-came-in,"<p>The seats I ordered earlier this week came in today! They look awesome, though they are now in the basement still in the shipping box. I'm not about to put them near the car right now, not until I get the grinding/welding done so I don't cover them in dust/rust and crap!</p>  <p><a href=""http://www.flickr.com/photos/chammond/484539295/""><img height=""240"" alt="""" src=""http://farm1.static.flickr.com/188/484539295_3710b54632_m.jpg"" width=""180"" /></a>&nbsp;</p>",2007-05-05 10:36:47.000,html,,,/Blog/itemId/327/240Z-Corbeau-Seats-came-in
Cleaning up the passenger floorboard,cleaning-up-the-passenger-floorboard,"<P>I spent some time this evening cleaning up the passenger floorboard. I have a LOT of welding to do there! I'm going to do some more practicing tomorrow.</P>  <P>To view tonight's video click the link below</P>  <P><A href=""/tabid/54/itemid/20/Cleaning-up-the-Passenger-Floor.aspx"">http://www.project240z.com/tabid/54/itemid/20/Cleaning-up-the-Passenger-Floor.aspx</A></P>",2007-05-02 07:00:19.000,html,,,/Blog/itemId/328/Cleaning-up-the-passenger-floorboard
Mark stops by with a welder,mark-stops-by-with-a-welder,"<P>Some of you have kept up with my blog posts, first <A href=""http://www.izzyscustomcages.com/"">Scott</a> got on me about using <A href=""/Blog/tabid/53/EntryID/30/Default.aspx"">Bondo on the Project 240z</a>, so he said to have someone come over and weld on the car instead of using bondo. So I started looking for a welder, might as well do it myself right? Well I didn't have much luck in the price range I was looking for. I had originally ordered something from Harbor Freight, but they suck and I cancelled the order because it ended up being on backorder.</P>  <P>Mark Huebbe from <a href=""http://www.321govideo.com"">321GoVideo.com</a> offered to let me borrow his welder for a week as he isn't going to need it this coming weekend due to the Rallycross event.</P>  <P>I jumped on the offer and he brought the welder over this evening. He took the time to give me some quick lessons, of which I was in dire need. Thanks for all your help Mark, and most of all thanks for the use of the welder! Everyone should be sure to stop by Mark's build site as he puts together his <A href=""http://www.321govideo.com/rallybug"">Rally Bug!</a></P>  <P><a href=""/tabid/54/itemid/19/Project-240Z-Rally-Bug-Welder-Arrives.aspx"">Now for Tonight's Video! It can be found here.</a></P>",2007-05-01 09:54:16.000,html,,,/Blog/itemId/329/Mark-stops-by-with-a-welder
Seats ordered,seats-ordered,"I ordered a pair of Corbeau A4s from <A href=""http://www.soloperformance.com"" target=_blank>SoloPerformance.com</a> today. Hopefully there here over the next few days! In the videos I posted the other day you can see me test fitting an A4 I borrowed from SPS in the car. Now I just need to fabricate some mounts for the brackets that I ordered as well!",2007-04-30 23:44:56.000,html,,,/Blog/itemId/330/Seats-ordered
P240Z two new videos,p240z-two-new-videos,"<P>I've posted two new videos for the 240Z. Yesterday I spent some time finishing up the work bench and organizing the garage a bit.</P>  <P><A href=""/tabid/54/itemid/17/New-Toolbench-Setup.aspx"">http://www.project240z.com/tabid/54/itemid/17/New-Toolbench-Setup.aspx</A> </P>  <P>And then Russ came over and we spent a few hours&nbsp;doing a few necessary things. We removed parts for the brakes and cleaned up items&nbsp;so that I can get everything turned this weekend. I installed the new Rocker arm cover gasket. Russ started fabricating block off plates for the various items that will be coming off the motor, you know, all those inhibiting emissions items!</P>  <P><A href=""/tabid/54/itemid/18/Project-240Z-Brakes-and-Unecessary-items.aspx"">http://www.project240z.com/tabid/54/itemid/18/Project-240Z-Brakes-and-Unecessary-items.aspx</A> </P>  <P>&nbsp;</P>",2007-04-29 21:17:31.000,html,,,/Blog/itemId/331/P240Z-two-new-videos
My Motivation,my-motivation,"<P>I was digging through some old photos tonight looking for photos of <A href=""http://www.flickr.com/photos/chammond/475212637/"">Jeff Krekeler</A>, when I ran across this photo I took back in June of 2004. </P>  <P><A href=""http://www.flickr.com/photos/chammond/475215675/""><IMG height=159 alt="""" src=""http://farm1.static.flickr.com/220/475215675_9714ae505d_m.jpg"" width=240></A>&nbsp;</P>  <P>When I get bored, lazy, or tired of working on the Project240z, I only have to look at that photo and realize what I'm striving for. That car is beautiful, and&nbsp;I hope my car can one day look that good...</P>",2007-04-28 08:36:49.000,html,,,/Blog/itemId/332/My-Motivation
"Gas Tank update, seat fitting this weekend, harbor freight sucks",gas-tank-update-seat-fitting-this-weekend-harbor,"<P>I ended up not getting another gas tank this past weekend. I had planned on picking one up in Hillsboro but the guy ended up sounding way too sketchy for me. First the tank was perfect, then it had two holes he was going to repair, then there was a gash that needed repair, then, and then, and then. So I ended up deciding not to go get the tank. Back to looking for a Fuel Cell again, unless anyone has a source on a complete, leak free, 240Z Gas tank?</P>  <P>I'm picking up a seat from <A href=""http://www.soloperformance.com"">www.soloperformance.com</A> tomorrow to do some test fitting this weekend. I'll probably go with a Corbeau A4, but need to make sure it will fit in the car, and of course with me in it, before I order anything. I'm thinkin the black microsuede sure would look nice!</P>  <P>This section of the post should be one for <a href=""http://themadblogger.org/"">The Mad Blogger</a>, but I'll post it here anyways. Harbor Freight sucks. I ordered a welder from them last week, called today and found out it was on backorder with no expected date of arrival. I'll call them tomorrow, and if it's still not expected soon I'll cancel the order and figure something else out.... Anyone want to come over and weld some things this weekend, bring a welder!!!! </P>",2007-04-25 09:01:28.000,html,,,/Blog/itemId/333/Gas-Tank-update-seat-fitting-this-weekend-harbor
Brakes bled,brakes-bled,"<P>Dad and I spent a few hours this evening working on the brakes on the 240Z. You have to be able to stop before you even start on the motor right? That's what I keep telling myself, though they brakes still need a lot of work! We did get the new (rebuilt) master cylinder installed, and bled, and apply braking force on the discs/drums!</P>  <P>We ended up with a hodgepodge of brake/clutch systems. The vacuum boost is from the 73 240z, the master cylinder is a rebuilt cylinder for a 78 280Z, the clutch is from a 78 280z as the 73 240z was originaly an auto.</P>  <P>Catch all that? Both systems are bled and semi ready. The brakes need to be pulled off the car, probably get the discs turned next week, and see what I need to do with the rear drums/shoes. Eventually I'd like to go to a 4 wheel disc setup, but that will have to wait until I have the cash to do a full suspension setup, most likely a setup from <A href=""http://www.arizonazcar.com"">www.arizonazcar.com</A>.</P>  <P>Not much else accomplished on the car tonight, hoping to get the garage a bit organized on Thursday and start shooting video again, it's been too long since I did a time lapse.</P>",2007-04-25 08:56:23.000,html,,,/Blog/itemId/334/Brakes-bled
P240z Time to start again,p240z-time-to-start-again,"<P>Tonight I begin working on the 240Z again. It's been quite a while since I've worked on it, 3 weeks or so, due to work and school and of course, Opening Day at Fenway.</P>  <P>Tonight I'll be bench bleeding the rebuilt brake master cylinder that I picked up back towards the end of the month, then i plan to install the MC and bleed the brake system with the help of my father. After that I'm going to work on the interior of the car a bit more, cleaning up the rust and painting over the clean metal with hopes to prevent more rust.</P>  <P>Thursday I'll be doing more, hopefully getting to the point where I can install the pulley that <A href=""http://www.tuxedoparkracing.com"">Tuxedo Park Racing</A> is currently working on. The pully has a 36-1 trigger wheel on it for the Megasquirt Ford EDIS setup. Once I have the pulley on I'm going to start fabricating the bracket to mount the VR sensor, and hopefully get some wires run this weekend.</P>  <P>I was hoping to do some welding, but it looks like Harbor Freight has the welder I ordered on backorder. It sure as nice of them to tell me that when I ordered. I had to call and listen to the automated system just to find that out. If they don't come up with one tomorrow I'm cancelling my order and I'll look elsewhere for a welder, or get someone to do some welding for me. Russ has a welder he thinks might work, so I'll try to drag him over if I can.</P>  <P>More tonight after some work is accomplished.</P>",2007-04-24 22:22:44.000,html,,,/Blog/itemId/335/P240z-Time-to-start-again
Project 240Z status?,project-240z-status?,"<P>Current status: On hold</P>  <P>Why? Mainly school. It's nearing the end of the semester and I'm trying to get some class work finished up. I have a large presentation on Monday evening, after that, Tuesday, I hope to start back up on the car.</P>  <P>I'm picking up a replacement 240Z Gas tank on Sunday, instead of going with a fuel cell for now I'm hoping to get by with a stock 240Z tank.</P>  <P>I ordered a Flux/Gas welder from Harbor Freight on Thursday. It's cheap, but will hopefully at least get me started. I can see how well I can learn, and hopefully repair/build a few things along the way. If I start to use it much (I don't foresee this) I'll look at getting a nicer model sometime.</P>  <P>I started putting my&nbsp;new workbench together last night. I'll take some pics of it once it's finished (must install the&nbsp;tabletop still)&nbsp;and moved around in the garage. Right now it's in front of the car as I haven't made room for it on the wall yet.</P>  <P>More next week!</P>",2007-04-21 08:34:44.000,html,,,/Blog/itemId/336/Project-240Z-status?
Fuel Cell time,fuel-cell-time,"<P>I took the gas tank out of the 240Z down to Manchester Radiator on Wednesday. They called me on Thursday to tell me that the tank was in a sad state. They dipped it and cleaned it up to find a lot of pinholes and larger holes in the bottom of the tank from rust. Rather than repair it they asked me if I could get another one from somewhere.</P>  <P>Lucky for me SM2 allows for Fuel Cells, now I just need to read up on the rules and figure out where I can mount one legally in my car, and figure out how much that is going to end up costing me.</P>  <P>The car hasn't been touched since last Sunday, and won't see any action before at least Thursday as Natalie and I are headed to Boston tomorrow for Opening Day on Tuesday.</P>",2007-04-07 08:43:17.000,html,,,/Blog/itemId/337/Fuel-Cell-time
Monday night update,monday-night-update,"<P>After heading to class this evening I headed off to Sears to pickup a few things for the garage. I picked up a shop vac to assist in cleaning out the interior of the car, and all the rust I plan to clean out of the floorboard. I also picked up a nice portable Vice to go on my new workbench I picked up tonight.</P>  <P>I was going to post a link to each of the items I purchased tonight, <a href=""http://themadblogger.org/blogs/themadblogger/archive/2007/04/03/Stupid-web-site-developers_2C00_-sears.com-sucks.aspx"">but I ran into an issue with Sears.com. I must tell you, Sears.com sucks</a>!</P>",2007-04-03 08:53:33.000,html,,,/Blog/itemId/338/Monday-night-update
Bondo cleanup and Gas tank removal,bondo-cleanup-and-gas-tank-removal,"<P>I sanded the area that I bondo'd yesterday on the 240Z. I also then cleaned and sprayed it with primer. Now the Project 240Z officially consists of 6, count them 6, colors. Blue, orange, white, black, brown, and grey. After that I removed the gas tank so I can have that cleaned up like we had done with the radiator last week. </P>  <P>Check out the video&nbsp;<A href=""/tabid/54/itemid/16/Bondo-and-Gas-Tank-Removal.aspx"">http://www.project240z.com/tabid/54/itemid/16/Bondo-and-Gas-Tank-Removal.aspx</A></P>  <P>For now, I think Krekeler is safe, the car most likely won't be ready for the first St. Louis region event on 4/15. So..... anyone looking for a codriver in SM2 for the first event??? :)</P>  <P>I'm still hoping to have the car running, and street legal before my deadline of May 6th, or 9th, whatever the date of the bet with Seelig was. Though, we'll see if I make that one or not.</P>  <P>There's still a lot left to do on the car. The more I dig into it, the more I wish I had done all this crap back in the fall! I really should of stripped the car to begin with and sent it off for paint and body work!</P>",2007-04-02 09:33:22.000,html,,,/Blog/itemId/339/Bondo-cleanup-and-Gas-tank-removal
"End of March, 15 days left",end-of-march-15-days-left,"<P>So Dad and&nbsp;I have been working on the car pretty much all day, and last night as well.</P>  <P>Last night we got a clutch line assembled and installed into the car, along with bleeding the system. We tried to get the rebuilt brake MC installed but we were unable to properly bench bleed it. Today I called Carquest and they've ordered another one which should be here Tuesday.</P>  <P>Today we did a few things. We dropped off the Pulley and 36-1 wheel for the EDIS system at Tuxedo Park Racing. Steven is going to get the wheel mounted to the pulley. We also ran around getting other parts. We got some aluminum to fabricate blockoff plates for the various items we'll be removing from the motor, distributor, EGR valve, etc. &nbsp;</P>  <P>We removed the Air Inlet Pipe, running from the Turbo to the Throttle Body as the grommet there looked to be torn. Removing it we found that to be the case, as well as that it appears to <A href=""http://www.flickr.com/photos/chammond/441542048/"" target=_blank>not be formed properly</A>, possibly abused by a previous owner.</P>  <P>I took the angle grinder to the car as well <A href=""http://www.flickr.com/photos/chammond/441539805/"" target=_blank>removing from rust from in front of the rear driver's side wheel.</A>&nbsp;I then, for the first time in my life, applied Bondo to try to cover some of the holes left behind by the rust. I'm going to sand it down tomorrow and try to spray it with primer to to keep some of the rust from forming again.</P>  <P>Dad ran new fuel lines for most of the rubber lines. We also bought some hardware to fabricate the throttle controls as the linkage from the parts car and this car don't quite match up together.</P>  <P>Tomorrow I'm going to work on the floors and see what I rust I can remove and cover them up with a fresh coat of paint.&nbsp;More photos posted on the Photos page!</P>  <P>&nbsp;</P>",2007-04-01 08:50:08.000,html,,,/Blog/itemId/340/End-of-March-15-days-left
P240Z Pulleys a pullin,p240z-pulleys-a-pullin,"<P>Well we overcame the the brake booster issues from last night. Dad got the Brakeline hooked up to the MC, and we got the booster installed in the firewall and hooked up to the pedal.</P>  <P>After that I got the proper tool and pulled the pulleys off the 78 motor and the 83 motor as well. Not likely to get any work done tomorrow as I have a meeting tomorrow night, but Dad took the radiator from the 78 to get it cleaned up and pressure checked at a shop tomorrow sometime.</P>  <P>At lunch I'll also hopefully be getting the 37pin plug for the Megasquirt put together.</P>",2007-03-29 08:48:54.000,html,,,/Blog/itemId/341/P240Z-Pulleys-a-pullin
Another night of wrenching on the car,another-night-of-wrenching-on-the-car,"<P>Dad and I spent a few hours working on the 240z this evening. We got the clutch pedal in, and even got as far as putting the Clutch Master Cylinder in the car. We went to put the 78 280Z brake booster in the 73 240Z, but ended up figuring out that the firewalls on the two cars are different, and the booster out of the 78 won't fit in the 73 with a clutch installed. Sooooo, now we're trying to verify that we can use the recently purchased rebuilt brake master cylinder for the 78 booster, on the 73 booster, without any issue. We'll see how that goes! </P>  <P>After work today I ran to Illinois again to hit the Speedway salvage yard up for more parts as well. I picked up 3 wiring harnesses for the fuel injectors for the L28 motors. 1 set was off my old parts car, another off a 78 coupe that was there and another set off an 82 I believe. I'm hoping with all those connectors I can come up with at least 6 that are good enough to use to start the car up.</P>  <P>After the junkyard I hit up Carquest to pickup the rebuilt master cylinder, it was actually just about the same price as a rebuild kit, so buying the already built one made too much sense.</P>  <P>Hopefully tomorrow we can get that rest of the brake and clutch items squared away. I'm also making an electronics run tomorrow to get bits and pieces of items necessary for the megasquirt install that I hope to tackle this weekend. </P>",2007-03-28 10:18:26.000,html,,,/Blog/itemId/342/Another-night-of-wrenching-on-the-car
